Little People Bowling Alley (USA);Little People Bowling Alley (USA);Commodore 64;;1988;GameTek/Fisher-Price;Sports/Bowling;;;;;0;;;;;
Liverpool (Europe);Liverpool (Europe);Amstrad CPC;;1990;Grandslam;Sports/Soccer;;;;;0;;;;;
Liverpool (Europe);Liverpool (Europe);Sinclair ZX Spectrum;;1986;D. Corbishley;Sports/Soccer;;;;;0;;;;;
Liverpool - The Computer Game (Europe) (Disk 1);Liverpool - The Computer Game (Europe) (Disk 1);Atari ST;;1992;Grandslam Entertainment;Sports/Soccer;;;;;0;;;;;
Liverpool - The Computer Game (Europe) (Disk 2);Liverpool - The Computer Game (Europe) (Disk 2);Atari ST;;1992;Grandslam Entertainment;Sports/Soccer;;;;;0;;;;;
Liverpool - The Computer Game (Europe);Liverpool - The Computer Game (Europe);Commodore 64;;1993;Grandslam Entertainment Ltd.;Sports/Soccer;;;;;0;;;;;
Looney Tunes B-Ball (USA);Looney Tunes B-Ball (USA);Super Nintendo Entertainment System;;1995;Sun Soft;Sports;;;;;0;;;;;
Lords (Europe);Lords (Europe);Amstrad CPC;;1984;MicroMor;Sports/Cricket;;;;;0;;;;;
Lunar Pool (USA);Lunar Pool (USA);Nintendo Entertainment System;;1987;FCI, Inc.;Sports/Pool and Dart;;;;;0;;;;;
M.U.S.C.L.E. - Tag Team Match (USA);M.U.S.C.L.E. - Tag Team Match (USA);Nintendo Entertainment System;;1986;Bandai;Sports/Wrestling;;;;;0;;;;;
MISL - Major Indoor Soccer League (USA);MISL - Major Indoor Soccer League (USA);Commodore 64;;1987;Mindscape, Inc.;Sports/Soccer;;;;;0;;;;;
MLB 2000 (USA);MLB 2000 (USA);Sony PSP;;1999;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2000 (USA);MLB 2000 (USA);Sony PlayStation;;1999;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2001 (USA);MLB 2001 (USA);Sony PSP;;2000;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2001 (USA);MLB 2001 (USA);Sony PlayStation;;2000;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2002 (USA);MLB 2002 (USA);Sony PSP;;2001;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2002 (USA);MLB 2002 (USA);Sony PlayStation;;2001;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2003 (USA);MLB 2003 (USA);Sony PSP;;2002;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2003 (USA);MLB 2003 (USA);Sony PlayStation;;2002;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2004 (USA);MLB 2004 (USA);Sony PSP;;2003;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2004 (USA);MLB 2004 (USA);Sony PlayStation;;2003;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2005 (USA);MLB 2005 (USA);Sony PSP;;2004;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 2005 (USA);MLB 2005 (USA);Sony PlayStation;;2004;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 98 (USA);MLB 98 (USA);Sony PSP;;1997;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 98 (USA);MLB 98 (USA);Sony PlayStation;;1997;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 99 (USA);MLB 99 (USA);Sony PSP;;1998;SCEA;Sports/Baseball;;;;;0;;;;;
MLB 99 (USA);MLB 99 (USA);Sony PlayStation;;1998;SCEA;Sports/Baseball;;;;;0;;;;;
MLB Pennant Race (USA);MLB Pennant Race (USA);Sony PSP;;1996;SCEA;Sports/Baseball;;;;;0;;;;;
MLB Pennant Race (USA);MLB Pennant Race (USA);Sony PlayStation;;1996;SCEA;Sports/Baseball;;;;;0;;;;;
MLB SlugFest 20-04 (USA);MLB SlugFest 20-04 (USA);Nintendo Game Boy Advance;;2003;Midway;Baseball/Sports;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Sega Game Gear;;1995;EA Sports;Sports/Baseball;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Sega Genesis;;1992;Sega;Sports/Baseball;;;;;0;;;;;
MLBPA Baseball (USA);MLBPA Baseball (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Baseball;;;;;0;;;;;
MTV Sports - Pure Ride (USA);MTV Sports - Pure Ride (USA);Sony PSP;;2000;THQ;Sports/Snowboarding;;;;;0;;;;;
MTV Sports - Pure Ride (USA);MTV Sports - Pure Ride (USA);Sony PlayStation;;2000;THQ;Sports/Snowboarding;;;;;0;;;;;
MTV Sports - Pure Ride (USA, Europe);MTV Sports - Pure Ride (USA, Europe);Nintendo Game Boy Color;;2000;THQ;Sports;;;;;0;;;;;
MTV Sports - Skateboarding Featuring Andy Macdonald (USA);MTV Sports - Skateboarding Featuring Andy Macdonald (USA);Sony PSP;;2000;THQ;Sports/Skateboarding;;;;;0;;;;;
MTV Sports - Skateboarding Featuring Andy Macdonald (USA);MTV Sports - Skateboarding Featuring Andy Macdonald (USA);Sony PlayStation;;2000;THQ;Sports/Skateboarding;;;;;0;;;;;
MTV Sports - Skateboarding Featuring Andy McDonald (USA);MTV Sports - Skateboarding Featuring Andy McDonald (USA);Sega Dreamcast;;2000;THQ;Skateboarding/Sports;;;;;0;;;;;
MTV Sports - Skateboarding featuring Andy MacDonald (USA);MTV Sports - Skateboarding featuring Andy MacDonald (USA);Nintendo Game Boy Color;;2000;THQ;Sports;;;;;0;;;;;
MTV Sports - Snowboarding (USA);MTV Sports - Snowboarding (USA);Sony PSP;;1999;THQ;Sports/Snowboarding;;;;;0;;;;;
MTV Sports - Snowboarding (USA);MTV Sports - Snowboarding (USA);Sony PlayStation;;1999;THQ;Sports/Snowboarding;;;;;0;;;;;
MTV Sports - T.J. Lavin's Ultimate BMX (USA);MTV Sports - T.J. Lavin's Ultimate BMX (USA);Sony PSP;;2001;THQ;Sports/Biking;;;;;0;;;;;
MTV Sports - T.J. Lavin's Ultimate BMX (USA);MTV Sports - T.J. Lavin's Ultimate BMX (USA);Sony PlayStation;;2001;THQ;Sports/Biking;;;;;0;;;;;
MTV Sports - T.J. Lavin's Ultimate BMX (USA, Europe);MTV Sports - T.J. Lavin's Ultimate BMX (USA, Europe);Nintendo Game Boy Color;;2000;THQ;Sports;;;;;0;;;;;
MUDS_v1.3;M.U.D.S. - Mean Ugly Dirty Sport;Commodore Amiga;;;;;;;;;0;;;;;
Madden '95 (USA, Europe);Madden '95 (USA, Europe);Nintendo Game Boy;;1994;Halestorm;Sports/Football;;;;;0;;;;;
Madden '96 (USA, Europe);Madden '96 (USA, Europe);Nintendo Game Boy;;1995;Black Pearl Software;Sports/Football;;;;;0;;;;;
Madden '97 (USA);Madden '97 (USA);Nintendo Game Boy;;1996;THQ;Sports/Football;;;;;0;;;;;
Madden Football 64 (USA);Madden Football 64 (USA);Nintendo 64;;1997;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL '94 (USA);Madden NFL '94 (USA);Super Nintendo Entertainment System;;1993;Electronic Arts;Sports/Football;;;;;0;;;;;
Madden NFL '94 (USA, Europe);Madden NFL '94 (USA, Europe);Sega Genesis;;1994;High Score Productions;Sports/Football;;;;;0;;;;;
Madden NFL '95 (USA);Madden NFL '95 (USA);Sega Game Gear;;1995;THQ;Sports/Football;;;;;0;;;;;
Madden NFL '96 (USA, Europe);Madden NFL '96 (USA, Europe);Sega Game Gear;;1996;Electronic Arts;Sports/Football;;;;;0;;;;;
Madden NFL 06 (USA);Madden NFL 06 (USA);Nintendo Game Boy Advance;;2005;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 07 (USA);Madden NFL 07 (USA);Nintendo Game Boy Advance;;2006;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2000 (USA);Madden NFL 2000 (USA);Nintendo 64;;1999;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2000 (USA);Madden NFL 2000 (USA);Sony PSP;;1999;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2000 (USA);Madden NFL 2000 (USA);Sony PlayStation;;1999;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2000 (USA, Europe);Madden NFL 2000 (USA, Europe);Nintendo Game Boy Color;;1999;THQ;Sports;;;;;0;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Nintendo 64;;2000;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Nintendo Game Boy Color;;2000;EA Sports;Sports;;;;;0;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Sony PSP;;2000;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2001 (USA);Madden NFL 2001 (USA);Sony PlayStation;;2000;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Nintendo 64;;2001;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Nintendo Game Boy Advance;;2001;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Nintendo Game Boy Color;;2001;EA Sports;Sports;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Sony PSP;;2001;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2002 (USA);Madden NFL 2002 (USA);Sony PlayStation;;2001;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2003 (USA);Madden NFL 2003 (USA);Nintendo Game Boy Advance;;2002;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2003 (USA);Madden NFL 2003 (USA);Sony PSP;;2002;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2003 (USA);Madden NFL 2003 (USA);Sony PlayStation;;2002;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2004 (USA);Madden NFL 2004 (USA);Nintendo Game Boy Advance;;2003;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2004 (USA);Madden NFL 2004 (USA);Sony PSP;;2003;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2004 (USA);Madden NFL 2004 (USA);Sony PlayStation;;2003;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2005 (USA);Madden NFL 2005 (USA);Nintendo Game Boy Advance;;2004;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 2005 (USA);Madden NFL 2005 (USA);Sony PSP;;2004;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 2005 (USA);Madden NFL 2005 (USA);Sony PlayStation;;2004;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 95 (USA);Madden NFL 95 (USA);Super Nintendo Entertainment System;;1994;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 95 (USA, Europe);Madden NFL 95 (USA, Europe);Sega Genesis;;1994;High Score Productions;Sports/Football;;;;;0;;;;;
Madden NFL 96 (USA);Madden NFL 96 (USA);Super Nintendo Entertainment System;;1995;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 96 (USA, Europe);Madden NFL 96 (USA, Europe);Sega Genesis;;1995;High Score Productions;Sports/Football;;;;;0;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Sony PSP;;1996;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Sony PlayStation;;1996;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 97 (USA);Madden NFL 97 (USA);Super Nintendo Entertainment System;;1996;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 97 (USA, Europe);Madden NFL 97 (USA, Europe);Sega Genesis;;1997;High Score Productions;Sports/Football;;;;;0;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Sega Genesis;;1997;Tiertex Design Studios;Sports/Football;;;;;0;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Sony PSP;;1997;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Sony PlayStation;;1997;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 98 (USA);Madden NFL 98 (USA);Super Nintendo Entertainment System;;1997;Black Pearl;Sports/Football;;;;;0;;;;;
Madden NFL 99 (USA);Madden NFL 99 (USA);Nintendo 64;;1998;EA Sports;Football/Sports;;;;;0;;;;;
Madden NFL 99 (USA);Madden NFL 99 (USA);Sony PSP;;1998;EA Sports;Sports/Football;;;;;0;;;;;
Madden NFL 99 (USA);Madden NFL 99 (USA);Sony PlayStation;;1998;EA Sports;Sports/Football;;;;;0;;;;;
Magic Darts (USA);Magic Darts (USA);Nintendo Entertainment System;;1991;Romstar;Sports/Pool and Dart;;;;;0;;;;;
Magic Events, The (Europe);Magic Events, The (Europe);Commodore 64;;1988;Magic Disk;Sports/Olympic;;;;;0;;;;;
Magic Johnson's Basketball (Europe);Magic Johnson's Basketball (Europe);Commodore 64;;1989;Virgin Mastertronic;Sports/Basketball;;;;;0;;;;;
Magic Johnson's Basketball (Spain);Magic Johnson's Basketball (Spain);Amstrad CPC;;1990;Dro Soft;Sports/Basketball;;;;;0;;;;;
Magic Johnson's Basketball (Spain);Magic Johnson's Basketball (Spain);Sinclair ZX Spectrum;;1990;Dro Soft;Sports/Basketball;;;;;0;;;;;
Magic Johnson's Fast Break (USA);Magic Johnson's Fast Break (USA);Nintendo Entertainment System;;1990;Tradewest;Sports/Basketball;;;;;0;;;;;
Magnetic Soccer (Europe);Magnetic Soccer (Europe);Nintendo Game Boy;;1992;Nintendo;Sports/Soccer;;;;;0;;;;;
Majesco's Sports Pack (USA);Majesco's Sports Pack (USA);Nintendo Game Boy Advance;;2005;Majesco Games;Sports;;;;;0;;;;;
Major League Baseball (USA);Major League Baseball (USA);Nintendo Entertainment System;;1988;LJN Ltd.;Sports/Baseball;;;;;0;;;;;
Major League Baseball featuring Ken Griffey Jr. (USA);Major League Baseball featuring Ken Griffey Jr. (USA);Nintendo 64;;1998;Nintendo;Baseball/Sports;;;;;0;;;;;
Majors Pro Baseball, The (USA);Majors Pro Baseball, The (USA);Sega Game Gear;;1992;Sega;Sports/Baseball;;;;;0;;;;;
Malibu Beach Volleyball (USA);Malibu Beach Volleyball (USA);Nintendo Game Boy;;1990;Activision;Sports/Volleyball;;;;;0;;;;;
Malibu Bikini Volleyball (USA, Europe);Malibu Bikini Volleyball (USA, Europe);Atari Lynx;;1993;HandMade Software;Sports/Volleyball;;;;;0;;;;;
Maltese Joe's 3D Pool Challenge (Europe);Maltese Joe's 3D Pool Challenge (Europe);Atari ST;;1989;Firebird;Sports/Pool and Dart;;;;;0;;;;;
Maltese Joe's Pool Challenge (Europe);Maltese Joe's Pool Challenge (Europe);Amstrad CPC;;1989;Firebird Software;Sports/Pool and Dart;;;;;0;;;;;
Manager, The (Europe);Manager, The (Europe);Amstrad CPC;;1990;GTI Software;Sports/Soccer;;;;;0;;;;;
Manager, The (Europe);Manager, The (Europe);Sinclair ZX Spectrum;;1990;GTI Software;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe) (Disk 1);Manchester United (Europe) (Disk 1);Atari ST;;1990;Krisalis;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe) (Disk 2);Manchester United (Europe) (Disk 2);Atari ST;;1990;Krisalis;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe) (Side A);Manchester United (Europe) (Side A);Commodore 64;;1990;Krisalis Software Ltd.;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe) (Side B);Manchester United (Europe) (Side B);Commodore 64;;1990;Krisalis Software Ltd.;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe);Manchester United (Europe);Amstrad CPC;;1990;Krisalis Software;Sports/Soccer;;;;;0;;;;;
Manchester United (Europe);Manchester United (Europe);Sinclair ZX Spectrum;;1990;Krisalis Software;Sports/Soccer;;;;;0;;;;;
Manchester United Championship Soccer (Europe);Manchester United Championship Soccer (Europe);Super Nintendo Entertainment System;;1995;Ocean;Sports/Soccer;;;;;0;;;;;
Manchester United Europe (Europe);Manchester United Europe (Europe);Amstrad CPC;;1991;Krisalis Software;Sports/Soccer;;;;;0;;;;;
Manchester United Europe (Europe);Manchester United Europe (Europe);Atari ST;;1991;Krisalis;Sports/Soccer;;;;;0;;;;;
Manchester United Europe (Europe);Manchester United Europe (Europe);Commodore 64;;1991;Krisalis Software Ltd.;Sports/Soccer;;;;;0;;;;;
Manchester United Europe (Europe);Manchester United Europe (Europe);Sinclair ZX Spectrum;;1991;Krisalis Software;Sports/Soccer;;;;;0;;;;;
Maniac Pro-Wrestling - Ashita e no Tatakai (Japan);Maniac Pro-Wrestling - Ashita e no Tatakai;NEC PC Engine;;1990;Hudson;Sports/Wrestling;;;;;0;;;;;
March Madness '98 (USA);March Madness '98 (USA);Sony PSP;;1998;EA Sports;Sports/Basketball;;;;;0;;;;;
March Madness '98 (USA);March Madness '98 (USA);Sony PlayStation;;1998;EA Sports;Sports/Basketball;;;;;0;;;;;
Mario Golf (USA);Mario Golf (USA);Nintendo 64;;1999;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Golf (USA);Mario Golf (USA);Nintendo Game Boy Color;;1999;Nintendo;Sports;;;;;0;;;;;
Mario Golf - Advance Tour (USA);Mario Golf - Advance Tour (USA);Nintendo Game Boy Advance;;2004;Nintendo;Golf/Sports;;;;;0;;;;;
Mario Lemieux Hockey (USA, Europe);Mario Lemieux Hockey (USA, Europe);Sega Genesis;;1991;Ringler Studios;Sports/Hockey;;;;;0;;;;;
Mario Tennis (USA);Mario Tennis (USA);Nintendo 64;;2000;Nintendo;Sports/Tennis;;;;;0;;;;;
Mario Tennis (USA);Mario Tennis (USA);Nintendo Game Boy Color;;2001;Nintendo;Sports;;;;;0;;;;;
Mario Tennis - Power Tour (USA, Australia) (En,Fr,De,Es,It);Mario Tennis - Power Tour (USA, Australia) (En,Fr,De,Es,It);Nintendo Game Boy Advance;;2005;Nintendo;Sports/Tennis;;;;;0;;;;;
Mario's Tennis (Japan, USA);Mario's Tennis (Japan, USA);Nintendo Virtual Boy;;1995;Nintendo;Sports/Tennis;;;;;0;;;;;
Mark Davis' The Fishing Master (USA);Mark Davis' The Fishing Master (USA);Super Nintendo Entertainment System;;1996;Natsume;Sports;;;;;0;;;;;
Mark Set Go! (Europe);Mark Set Go! (Europe);Commodore 64;;1991;CP Verlag/Golden Disk 64;Sports/Olympic;;;;;0;;;;;
Marko's Magic Football (Europe);Marko's Magic Football (Europe);Super Nintendo Entertainment System;;1995;Acclaim;Sports;;;;;0;;;;;
Marsport (Europe);Marsport (Europe);Amstrad CPC;;1985;Gargoyle Games;Adventure;;;;;0;;;;;
Marsport (Europe);Marsport (Europe);Sinclair ZX Spectrum;;1985;Gargoyle Games;Adventure;;;;;0;;;;;
Mary King's Riding Star (Europe);Mary King's Riding Star (Europe);Sony PSP;;2000;Midas Interactive Entertainment;Sports/Horse Racing;;;;;0;;;;;
Mary King's Riding Star (Europe);Mary King's Riding Star (Europe);Sony PlayStation;;2000;Midas Interactive Entertainment;Sports/Horse Racing;;;;;0;;;;;
Mary-Kate and Ashley - Winners Circle (USA, Europe);Mary-Kate and Ashley - Winners Circle (USA, Europe);Nintendo Game Boy Color;;2001;Acclaim;Sports;;;;;0;;;;;
Masterblazer (Europe);Masterblazer (Europe);Atari ST;;1990;Rainbow Arts;Sports/Futuristic;;;;;0;;;;;
Masters - Harukanaru Augusta 2 (Japan);Masters - Harukanaru Augusta 2 (Japan);Nintendo Super Famicom;;1993;T&E Soft;Sports/Golf;;;;;0;;;;;
Masters Harukanaru Augusta 3 (Japan);Masters Harukanaru Augusta 3 (Japan);Panasonic 3DO;;1994;T&E Soft;Sports/Golf;;;;;0;;;;;
Masters New - Harukanaru Augusta 3 (Japan);Masters New - Harukanaru Augusta 3 (Japan);Nintendo Super Famicom;;1995;T&E Soft;Sports/Golf;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Sega Dreamcast;;2001;Activision;Biking/Sports;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Sony PSP;;2001;Activision;Sports/Biking;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA);Mat Hoffman's Pro BMX (USA);Sony PlayStation;;2001;Activision;Sports/Biking;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA, Europe);Mat Hoffman's Pro BMX (USA, Europe);Nintendo Game Boy Advance;;2001;Activision;Biking/Sports;;;;;0;;;;;
Mat Hoffman's Pro BMX (USA, Europe);Mat Hoffman's Pro BMX (USA, Europe);Nintendo Game Boy Color;;2000;Activision;Sports;;;;;0;;;;;
Mat Hoffman's Pro BMX 2 (USA, Europe);Mat Hoffman's Pro BMX 2 (USA, Europe);Nintendo Game Boy Advance;;2002;Activision;Biking/Sports;;;;;0;;;;;
Mat Mania Challenge (USA);Mat Mania Challenge (USA);Atari 7800;;1990;American Technos;Sports/Wrestling;;;;;0;;;;;
Match Day (Europe);Match Day (Europe);Amstrad CPC;;1985;Ocean Software;Sports/Soccer;;;;;0;;;;;
Match Day (Europe);Match Day (Europe);Commodore 64;;1986;Ocean;Sports/Soccer;;;;;0;;;;;
Match Day (Europe);Match Day (Europe);Sinclair ZX Spectrum;;1985;Ocean Software;Sports/Soccer;;;;;0;;;;;
Match Day II (Europe);Match Day II (Europe);Amstrad CPC;;1987;Ocean Software;Sports/Soccer;;;;;0;;;;;
Match Day II (Europe);Match Day II (Europe);Commodore 64;;1987;Ocean;Sports/Soccer;;;;;0;;;;;
Match Day II (Europe);Match Day II (Europe);Sinclair ZX Spectrum;;1987;Ocean Software;Sports/Soccer;;;;;0;;;;;
Match Point (Europe);Match Point (Europe);Amstrad CPC;;1985;Psion;Sports/Tennis;;;;;0;;;;;
Match Point (Europe);Match Point (Europe);Commodore 64;;1984;Psion;Sports/Tennis;;;;;0;;;;;
Match Point (Europe);Match Point (Europe);Sinclair ZX Spectrum;;1984;Sinclair Research;Sports/Tennis;;;;;0;;;;;
Match of the Day (Europe) (Disk 1);Match of the Day (Europe) (Disk 1);Atari ST;;1992;Zeppelin Games;Sports/Soccer;;;;;0;;;;;
Match of the Day (Europe) (Disk 2);Match of the Day (Europe) (Disk 2);Atari ST;;1992;Zeppelin Games;Sports/Soccer;;;;;0;;;;;
Match of the Day (Europe);Match of the Day (Europe);Commodore 64;;1992;Zeppelin Games;Sports/Soccer;;;;;0;;;;;
Match of the Day (Europe);Match of the Day (Europe);Sinclair ZX Spectrum;;1992;Zeppelin Games;Sports/Soccer;;;;;0;;;;;
Match, The (Europe);Match, The (Europe);Amstrad CPC;;1991;Cult;Sports/Soccer;;;;;0;;;;;
Match, The (Europe);Match, The (Europe);Commodore 64;;1991;Cult Games;Sports/Soccer;;;;;0;;;;;
Match, The (Europe);Match, The (Europe);Sinclair ZX Spectrum;;1991;Cult Games;Sports/Soccer;;;;;0;;;;;
Matthias Sammer Soccer (Germany);Matthias Sammer Soccer (Germany);Nintendo Game Boy;;1997;Tomy Corporation;Sports/Soccer;;;;;0;;;;;
Maxi Golf (USA) (Disk 1);Maxi Golf (USA) (Disk 1);Commodore 64;;1984;Adventure International;Sports/Golf;;;;;0;;;;;
Maxi Golf (USA) (Disk 2) (Elm Tree Meadows);Maxi Golf (USA) (Disk 2) (Elm Tree Meadows);Commodore 64;;1984;Adventure International;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 1);Mean 18 (USA) (Disk 1);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 10) (Course 6);Mean 18 (USA) (Disk 10) (Course 6);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 11) (Course 7);Mean 18 (USA) (Disk 11) (Course 7);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 12) (Course 8);Mean 18 (USA) (Disk 12) (Course 8);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 13) (Course 9);Mean 18 (USA) (Disk 13) (Course 9);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 14) (Course 10);Mean 18 (USA) (Disk 14) (Course 10);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 15) (Course 11);Mean 18 (USA) (Disk 15) (Course 11);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 16) (Course 12);Mean 18 (USA) (Disk 16) (Course 12);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 17) (Course 13);Mean 18 (USA) (Disk 17) (Course 13);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 18) (Course 14);Mean 18 (USA) (Disk 18) (Course 14);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 19) (Course 15);Mean 18 (USA) (Disk 19) (Course 15);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 2);Mean 18 (USA) (Disk 2);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 20) (Course 16);Mean 18 (USA) (Disk 20) (Course 16);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 21) (Course 17);Mean 18 (USA) (Disk 21) (Course 17);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 22) (Course 18);Mean 18 (USA) (Disk 22) (Course 18);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 23) (Course 19);Mean 18 (USA) (Disk 23) (Course 19);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 24) (Course 20);Mean 18 (USA) (Disk 24) (Course 20);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 25) (Users Course 1);Mean 18 (USA) (Disk 25) (Users Course 1);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 26) (Users Course 2);Mean 18 (USA) (Disk 26) (Users Course 2);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 27) (Users Course 3);Mean 18 (USA) (Disk 27) (Users Course 3);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 28) (Users Course 4);Mean 18 (USA) (Disk 28) (Users Course 4);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 29) (Users Course 5);Mean 18 (USA) (Disk 29) (Users Course 5);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 3) (Famous Course Volume II);Mean 18 (USA) (Disk 3) (Famous Course Volume II);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 30) (Users Course 6);Mean 18 (USA) (Disk 30) (Users Course 6);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 31) (Users Course 7);Mean 18 (USA) (Disk 31) (Users Course 7);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 32) (Users Course 8);Mean 18 (USA) (Disk 32) (Users Course 8);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
Mean 18 (USA) (Disk 33) (Users Course 9);Mean 18 (USA) (Disk 33) (Users Course 9);Atari ST;;1986;Accolade;Sports/Golf;;;;;0;;;;;
