#Name;Title;Emulator;CloneOf;Year;Manufacturer;Category;Players;Rotation;Control;Status;DisplayCount;DisplayType;AltRomname;AltTitle;Extra;Buttons
ecco2p2;Ecco - The Tides of Time (USA, Prototype, 19940429);Final Burn Alpha;ecco2;1994;Sega;;;;;;0;;;;;
ecco2p1;Ecco - The Tides of Time (USA, Prototype, Alt);Final Burn Alpha;ecco2;1994;Sega;;;;;;0;;;;;
eccojr;Ecco Jr. (USA, Oceania, 199502);Final Burn Alpha;;1995;Sega;;;;;;0;;;;;
eccojr1;Ecco Jr. (USA, Oceania, 199503);Final Burn Alpha;eccojr;1995;Sega;;;;;;0;;;;;
ecco;Ecco the Dolphin (Euro, USA, Kor);Final Burn Alpha;;1993;Sega;;;;;;0;;;;;
eccoj;Ecco the Dolphin (Jpn);Final Burn Alpha;ecco;1993;Sega;;;;;;0;;;;;
ecco2j;Ecco the Dolphin II (Jpn);Final Burn Alpha;ecco2;1994;Sega;;;;;;0;;;;;
ecofghtra;Eco Fighters (931203 Asia);Final Burn Alpha;ecofghtr;1993;Capcom;;;;;;0;;;;;
ecofghtrh;Eco Fighters (931203 Hispanic);Final Burn Alpha;ecofghtr;1993;Capcom;;;;;;0;;;;;
ecofghtru1;Eco Fighters (931203 USA);Final Burn Alpha;ecofghtr;1993;Capcom;;;;;;0;;;;;
ecofghtrd;Eco Fighters (931203 World Phoenix Edition) [Bootleg];Final Burn Alpha;ecofghtr;1993;bootleg;;;;;;0;;;;;
ecofghtr;Eco Fighters (931203 etc);Final Burn Alpha;;1993;Capcom;;;;;;0;;;;;
ecofghtru;Eco Fighters (940215 USA);Final Burn Alpha;ecofghtr;1993;Capcom;;;;;;0;;;;;
egghunt;Egg Hunt;Final Burn Alpha;;1995;Invi Image;;;;;;0;;;;;
eggor;Eggor;Final Burn Alpha;;1982;Telko;;;;;;0;;;;;
eggs;Eggs;Final Burn Alpha;scregg;1983;[Technos] Universal USA;;;;;;0;;;;;
8ballact;Eight Ball Action (DK conversion) [Parent set for working drivers];Final Burn Alpha;;1984;Seatongrove Ltd (Magic Eletronics USA licence);;;;;;0;;;;;
8bpm;Eight Ball Action (Pac-Man conversion);Final Burn Alpha;8ballact;1985;Seatongrove Ltd (Magic Eletronics USA license);;;;;;0;;;;;
eightfrc;Eight Forces;Final Burn Alpha;;1994;Tecmo;;;;;;0;;;;;
eightman;Eight Man (NGM-025)(NGH-025);Final Burn Alpha;;1991;SNK / Pallas;;;;;;0;;;;;
elvientoj;El Viento (Jpn);Final Burn Alpha;elviento;1991;Wolf Team;;;;;;0;;;;;
elviento;El Viento (USA);Final Burn Alpha;;1991;Renovation;;;;;;0;;;;;
elemastj;Elemental Master (Jpn);Final Burn Alpha;elemast;1990;Technosoft;;;;;;0;;;;;
elemast;Elemental Master (USA);Final Burn Alpha;;1993;Renovation;;;;;;0;;;;;
elimdown;Eliminate Down (Jpn);Final Burn Alpha;;1993;Soft Vision;;;;;;0;;;;;
elit95;Elitserien 95 (Swe);Final Burn Alpha;;1994;Electronic Arts;;;;;;0;;;;;
elit96;Elitserien 96 (Swe);Final Burn Alpha;;1995;Electronic Arts;;;;;;0;;;;;
empsteel;Empire of Steel (Euro);Final Burn Alpha;;1992;Flying Edge;;;;;;0;;;;;
enduror;Enduro Racer (YM2151, FD1089B 317-0013A);Final Burn Alpha;;1986;Sega;;;;;;0;;;;;
enduror1;Enduro Racer (YM2203, FD1089B 317-0013A);Final Burn Alpha;enduror;1986;Sega;;;;;;0;;;;;
endurobl;Enduro Racer (bootleg set 1) [Bootleg];Final Burn Alpha;enduror;1986;bootleg;;;;;;0;;;;;
energy;Energy;Final Burn Alpha;;1989;NCS;;;;;;0;;;;;
enforcej;Enforce (Japan);Final Burn Alpha;enforce;1988;Taito Corporation;;;;;;0;;;;;
enforceja;Enforce (Japan, Analog Controls);Final Burn Alpha;enforce;1988;Taito Corporation;;;;;;0;;;;;
enforce;Enforce (World);Final Burn Alpha;;1988;Taito Corporation Japan;;;;;;0;;;;;
esckids;Escape Kids (Asia, 4 Players);Final Burn Alpha;;1991;Konami;;;;;;0;;;;;
esckidsj;Escape Kids (Japan, 2 Players);Final Burn Alpha;esckids;1991;Konami;;;;;;0;;;;;
tazmars;Escape from Mars Starring Taz (Euro);Final Burn Alpha;;1994;Sega;;;;;;0;;;;;
tazmarsp11;Escape from Mars Starring Taz (Prototype, 19940309);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp10;Escape from Mars Starring Taz (Prototype, 19940418);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp09;Escape from Mars Starring Taz (Prototype, 19940509);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp08;Escape from Mars Starring Taz (Prototype, 19940518);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp07;Escape from Mars Starring Taz (Prototype, 19940523);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp06;Escape from Mars Starring Taz (Prototype, 19940602);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp05;Escape from Mars Starring Taz (Prototype, 19940607);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp04;Escape from Mars Starring Taz (Prototype, 19940610);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp03;Escape from Mars Starring Taz (Prototype, 19940614);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp02;Escape from Mars Starring Taz (Prototype, 19940618-A);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsp01;Escape from Mars Starring Taz (Prototype, 19940620);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
tazmarsu;Escape from Mars Starring Taz (USA);Final Burn Alpha;tazmars;1994;Sega;;;;;;0;;;;;
espgal;Espgaluda (V100, Japan);Final Burn Alpha;;2003;CAVE / AMI;;;;;;0;;;;;
eternalc;Eternal Champions (Euro);Final Burn Alpha;;1994;Sega;;;;;;0;;;;;
eternalcp;Eternal Champions (Euro, Prototype);Final Burn Alpha;eternalc;1994;Sega;;;;;;0;;;;;
eternalcj;Eternal Champions (Jpn, Kor);Final Burn Alpha;eternalc;1994;Sega;;;;;;0;;;;;
eternalcjp;Eternal Champions (Jpn, Prototype, 19931117);Final Burn Alpha;eternalc;1994;Sega;;;;;;0;;;;;
eternalcu;Eternal Champions (USA);Final Burn Alpha;eternalc;1994;Sega;;;;;;0;;;;;
euroch92;Euro Champ '92 (World);Final Burn Alpha;footchmp;1992;Taito Corporation Japan;;;;;;0;;;;;
wc90ba;Euro League (Italian hack of Tecmo World Cup '90 - alt version) [Bootleg];Final Burn Alpha;wc90;1989;bootleg;;;;;;0;;;;;
wc90b1;Euro League (Italian hack of Tecmo World Cup '90) [Bootleg];Final Burn Alpha;wc90;1989;bootleg;;;;;;0;;;;;
eurosens;Europa Sensen (Jpn);Final Burn Alpha;opeurope;1993;Koei;;;;;;0;;;;;
euroclub;European Club Soccer (Euro);Final Burn Alpha;;1992;Virgin Games;;;;;;0;;;;;
evander;Evander Holyfield's 'Real Deal' Boxing (World);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;
exmutant;Ex-Mutants (Euro, USA);Final Burn Alpha;;1992;Sega;;;;;;0;;;;;
exranza;Ex-Ranza (Jpn);Final Burn Alpha;rangerx;1993;Sega;;;;;;0;;;;;
exranzap;Ex-Ranza (Jpn, Prototype);Final Burn Alpha;rangerx;1993;Sega;;;;;;0;;;;;
excelsr;Excelsior (set 1);Final Burn Alpha;;1996;Playmark;;;;;;0;;;;;
excelsra;Excelsior (set 2);Final Burn Alpha;excelsr;1996;Playmark;;;;;;0;;;;;
exctleag;Excite League (FD1094 317-0079);Final Burn Alpha;;1989;Sega;;;;;;0;;;;;
exedexes;Exed Exes;Final Burn Alpha;;1985;Capcom;;;;;;0;;;;;
exerizerb;Exerizer (Japan) (bootleg);Final Burn Alpha;skyfox;1987;Jaleco;;;;;;0;;;;;
exile;Exile (USA);Final Burn Alpha;;1991;Renovation;;;;;;0;;;;;
exilej;Exile - Toki no Hazama e (Jpn);Final Burn Alpha;exile;1991;Riot;;;;;;0;;;;;
exosquad;Exo Squad (Euro);Final Burn Alpha;;1995;Virgin Interactive;;;;;;0;;;;;
exosquadu;Exo Squad (USA);Final Burn Alpha;exosquad;1995;Playmates Interactive;;;;;;0;;;;;
exosquadup;Exo Squad (USA, Prototype);Final Burn Alpha;exosquad;1995;Playmates Interactive;;;;;;0;;;;;
exodus;Exodus (bootleg?) [Bootleg];Final Burn Alpha;redufo;19??;Subelectro;;;;;;0;;;;;
explorer;Explorer [Bootleg];Final Burn Alpha;scramble;1981;bootleg;;;;;;0;;;;;
explbrkr;Explosive Breaker;Final Burn Alpha;;1992;Kaneko;;;;;;0;;;;;
extrmatnj;Extermination (Japan);Final Burn Alpha;extrmatn;1987;Taito Corporation;;;;;;0;;;;;
extrmatnu;Extermination (US);Final Burn Alpha;extrmatn;1987;[Taito] World Games;;;;;;0;;;;;
extrmatn;Extermination (World);Final Burn Alpha;;1987;Taito Corporation Japan;;;;;;0;;;;;
extdwnhl;Extreme Downhill (v1.5);Final Burn Alpha;;1995;Sammy Industries Japan;;;;;;0;;;;;
exzisusa;Exzisus (Japan, conversion);Final Burn Alpha;exzisus;1987;Taito Corporation;;;;;;0;;;;;
exzisus;Exzisus (Japan, dedicated);Final Burn Alpha;;1987;Taito Corporation;;;;;;0;;;;;
exzisust;Exzisus (TAD license);Final Burn Alpha;exzisus;1987;Taito Corporation (TAD license);;;;;;0;;;;;
eyes;Eyes (Digitrex Techstar);Final Burn Alpha;;1982;Digitrex Techstar (Rock-ola license);;;;;;0;;;;;
eyes2;Eyes (Techstar);Final Burn Alpha;eyes;1982;Techstar (Rock-ola license);;;;;;0;;;;;
eyesb;Eyes (bootleg set 1) [Bootleg];Final Burn Alpha;eyes;1982;bootleg;;;;;;0;;;;;
eyeszacb;Eyes (bootleg set 2, decrypted) [Bootleg];Final Burn Alpha;eyes;1982;bootleg;;;;;;0;;;;;
f1dream;F-1 Dream;Final Burn Alpha;;1988;Capcom (Romstar license);;;;;;0;;;;;
f1dreamb;F-1 Dream (bootleg) [Bootleg];Final Burn Alpha;f1dream;1988;bootleg;;;;;;0;;;;;
f1gp;F-1 Grand Prix;Final Burn Alpha;;1991;Video System Co.;;;;;;0;;;;;
f1gp2;F-1 Grand Prix Part II;Final Burn Alpha;;1992;Video System Co.;;;;;;0;;;;;
f1pilot;F-1 Pilot - You're King of Kings;Final Burn Alpha;;1989;Pack-In-Video;;;;;;0;;;;;
f117;F-117 Night Storm (Euro, USA);Final Burn Alpha;;1993;Electronic Arts;;;;;;0;;;;;
f117j;F-117 Stealth - Operation Night Storm (Jpn);Final Burn Alpha;f117;1994;Electronic Arts Victor;;;;;;0;;;;;
f15se2;F-15 Strike Eagle II (Euro);Final Burn Alpha;;1993;Microprose;;;;;;0;;;;;
f15se2u;F-15 Strike Eagle II (USA);Final Burn Alpha;f15se2;1993;Microprose;;;;;;0;;;;;
f15se2up;F-15 Strike Eagle II (USA, Prototype);Final Burn Alpha;f15se2;1993;Microprose;;;;;;0;;;;;
f22a;F-22 Interceptor (Euro, USA, 199109);Final Burn Alpha;f22;1991;Electronic Arts;;;;;;0;;;;;
f22;F-22 Interceptor (Euro, USA, 199206);Final Burn Alpha;;1991;Electronic Arts;;;;;;0;;;;;
f22p;F-22 Interceptor (Euro, USA, Prototype);Final Burn Alpha;f22;1991;Electronic Arts;;;;;;0;;;;;
f22j;F-22 Interceptor (Jpn);Final Burn Alpha;f22;1993;Electronic Arts Victor;;;;;;0;;;;;
fxa;F-X (alternate set) [Bootleg];Final Burn Alpha;srdmissn;1986;bootleg;;;;;;0;;;;;
fx;F-X [Bootleg];Final Burn Alpha;srdmissn;1986;bootleg;;;;;;0;;;;;
f1;F1 (Euro);Final Burn Alpha;;1993;Tengen;;;;;;0;;;;;
f1wc;F1 - World Championship Edition (Euro);Final Burn Alpha;;1993;Domark;;;;;;0;;;;;
f1wcp;F1 - World Championship Edition (Euro, Prototype);Final Burn Alpha;f1wc;1993;Domark;;;;;;0;;;;;
f1circ91;F1 Circus '91 - World Championship;Final Burn Alpha;;1991;Nihon Bussan;;;;;;0;;;;;
f1circ92;F1 Circus '92 - The Speed of Sound;Final Burn Alpha;;1992;Nihon Bussan;;;;;;0;;;;;
f1circus1;F1 Circus (Alt);Final Burn Alpha;f1circus;1990;Nihon Bussan;;;;;;0;;;;;
f1circus;F1 Circus MD (Jpn);Final Burn Alpha;;1991;Nichibutsu;;;;;;0;;;;;
f1tb;F1 Triple Battle;Final Burn Alpha;;1989;Human;;;;;;0;;;;;
fifa2k3;FIFA 2003 (Rus);Final Burn Alpha;fifa95;199?;unknown;;;;;;0;;;;;
fifa97;FIFA 97 Gold Edition (Euro, USA);Final Burn Alpha;;1996;Electronic Arts;;;;;;0;;;;;
fifa98;FIFA 98 - Road to World Cup (Euro);Final Burn Alpha;;1997;Electronic Arts;;;;;;0;;;;;
fifa;FIFA International Soccer (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;;;;;;0;;;;;
fifa2k;FIFA Soccer 2000 Gold Edition (Pirate);Final Burn Alpha;fifa97;199?;unlicensed;;;;;;0;;;;;
fifa95;FIFA Soccer 95 (Euro, USA);Final Burn Alpha;;1994;Electronic Arts;;;;;;0;;;;;
fifa95k;FIFA Soccer 95 (Kor);Final Burn Alpha;fifa95;1994;Electronic Arts;;;;;;0;;;;;
fifa96;FIFA Soccer 96 (Euro, USA);Final Burn Alpha;;1995;Electronic Arts;;;;;;0;;;;;
fifa99;FIFA Soccer 99 (Pirate);Final Burn Alpha;fifa96;199?;unlicensed;;;;;;0;;;;;
fifa2k10;FIFA World Cup - South Africa 2010 (Rus);Final Burn Alpha;fifa;199?;unknown;;;;;;0;;;;;
fifa2k2;FIFA World Cup 2002 (Rus);Final Burn Alpha;wcs2;199?;Glorysun;;;;;;0;;;;;
falcon;Falcon;Final Burn Alpha;;1992;TTI;;;;;;0;;;;;
famfeud;Family Feud (USA);Final Burn Alpha;;1993;GameTek;;;;;;0;;;;;
fncywld;Fancy World - Earth of Crisis;Final Burn Alpha;;1996;Unico;;;;;;0;;;;;
fantasiaa;Fantasia (940307 PCB);Final Burn Alpha;fantasia;1994;Comad / New Japan System;;;;;;0;;;;;
fantasia;Fantasia (940429 PCB, set 1);Final Burn Alpha;;1994;Comad / New Japan System;;;;;;0;;;;;
fantasiab;Fantasia (940429 PCB, set 2);Final Burn Alpha;fantasia;1994;Comad / New Japan System;;;;;;0;;;;;
fantasia1;Fantasia (World);Final Burn Alpha;fantasia;1991;Sega;;;;;;0;;;;;
fantsia2;Fantasia II (Explicit);Final Burn Alpha;;1997;Comad;;;;;;0;;;;;
fantsia2a;Fantasia II (Less Explicit);Final Burn Alpha;fantsia2;1997;Comad;;;;;;0;;;;;
fantastc;Fantastic (Galaga conversion on Galaxian hardware);Final Burn Alpha;;198?;Taito do Brasil;;;;;;0;;;;;
fantdizz;Fantastic Dizzy (Euro, USA);Final Burn Alpha;;1991;Codemasters;;;;;;0;;;;;
fantdizz1;Fantastic Dizzy (Euro, USA, Alt);Final Burn Alpha;fantdizz;1991;Codemasters;;;;;;0;;;;;
fantsy95;Fantasy '95;Final Burn Alpha;newfant;1995;Hi-max Technology Inc.;;;;;;0;;;;;
fantzonep;Fantasy Zone (317-5000);Final Burn Alpha;fantzone;1986;Sega;;;;;;0;;;;;
fantzone;Fantasy Zone (Rev A, unprotected);Final Burn Alpha;;1986;Sega;;;;;;0;;;;;
fantzone1;Fantasy Zone (unprotected);Final Burn Alpha;fantzone;1986;Sega;;;;;;0;;;;;
fantzn2x;Fantasy Zone II - The Tears of Opa-Opa (System 16C);Final Burn Alpha;;2008;Sega / M2;;;;;;0;;;;;
fantzn2xps2;Fantasy Zone II - The Tears of Opa-Opa (System 16C, PS2 data file);Final Burn Alpha;fantzn2x;2008;Sega / M2;;;;;;0;;;;;
fantzn2xp;Fantasy Zone II - The Tears of Opa-Opa (System 16C, prototype);Final Burn Alpha;fantzn2x;2008;Sega / M2;;;;;;0;;;;;
fantznta;Fantasy Zone Time Attack (System 16B, PS2 data file);Final Burn Alpha;fantzn2x;2008;Sega;;;;;;0;;;;;
fantazia;Fantazia (bootleg?) [Bootleg];Final Burn Alpha;mooncrst;1980;SubElectro;;;;;;0;;;;;
kabukikl;Far East of Eden - Kabuki Klash / Tengai Makyou - Shin Den;Final Burn Alpha;;1995;Hudson;;;;;;0;;;;;
farmer;Farmers Rebellion;Final Burn Alpha;ikki;1985;Sun Electronics;;;;;;0;;;;;
fastest1;Fastest 1 (Jpn);Final Burn Alpha;;1991;Human Entertainment;;;;;;0;;;;;
fatfury;Fatal Fury (Euro, Kor);Final Burn Alpha;;1993;Sega;;;;;;0;;;;;
fatfuryu;Fatal Fury (USA);Final Burn Alpha;fatfury;1993;Takara;;;;;;0;;;;;
fatfury1;Fatal Fury - King of Fighters / Garou Densetsu - shukumei no tatakai (NGM-033)(NGH-033);Final Burn Alpha;;1992;SNK;;;;;;0;;;;;
fatfury2;Fatal Fury 2 / Garou Densetsu 2 - arata-naru tatakai (NGM-047)(NGH-047);Final Burn Alpha;;1992;SNK;;;;;;0;;;;;
fatfury3;Fatal Fury 3 - Road to the Final Victory / Garou Densetsu 3 - haruka-naru tatakai (NGM-069)(NGH-069);Final Burn Alpha;;1995;SNK;;;;;;0;;;;;
fatfursp;Fatal Fury Special / Garou Densetsu Special (set 1)(NGM-058)(NGH-058);Final Burn Alpha;;1993;SNK;;;;;;0;;;;;
fatfurspa;Fatal Fury Special / Garou Densetsu Special (set 2)(NGM-058)(NGH-058);Final Burn Alpha;fatfursp;1993;SNK;;;;;;0;;;;;
fatallab;Fatal Labyrinth (Euro, USA);Final Burn Alpha;;1991;Sega;;;;;;0;;;;;
fatalrew;Fatal Rewind (Euro, USA);Final Burn Alpha;;1991;Electronic Arts;;;;;;0;;;;;
fatman;Fatman (Jpn);Final Burn Alpha;slaughtr;1990;Sanritsu Denki;;;;;;0;;;;;
fengkuan;Feng Kuang Tao Hua Yuan (Chi);Final Burn Alpha;;199?;unlicensed;;;;;;0;;;;;
fengshen;Feng Shen Ying Jie Chuan (Chi);Final Burn Alpha;;1996;Chuanpu Technologies;;;;;;0;;;;;
fengshena;Feng Shen Ying Jie Zhuan (Chi, Alt?);Final Burn Alpha;fengshen;1996;Chuanpu Technologies;;;;;;0;;;;;
ferias;Ferias Frustradas do Pica-Pau (Bra);Final Burn Alpha;;1995;Tec Toy;;;;;;0;;;;;
ferrari;Ferrari Grand Prix Challenge (Euro, Rev. A);Final Burn Alpha;;1992;Flying Edge;;;;;;0;;;;;
ferrarip;Ferrari Grand Prix Challenge (Prototype);Final Burn Alpha;ferrari;1992;Flying Edge;;;;;;0;;;;;
ferrariu;Ferrari Grand Prix Challenge (USA);Final Burn Alpha;ferrari;1992;Flying Edge;;;;;;0;;;;;
feverpit;Fever Pitch Soccer (Euro);Final Burn Alpha;;1995;U.S. Gold;;;;;;0;;;;;
feversos;Fever SOS (International, ver. 98/09/25);Final Burn Alpha;;1998;Cave / Nihon System inc.;;;;;;0;;;;;
fidodido;Fido Dido (USA, Prototype);Final Burn Alpha;;1994;Kaneko;;;;;;0;;;;;
fightfev;Fight Fever (set 1);Final Burn Alpha;;1994;Viccom;;;;;;0;;;;;
fightfeva;Fight Fever (set 2);Final Burn Alpha;fightfev;1994;Viccom;;;;;;0;;;;;
fswords;Fighters Swords (Korean release of Samurai Shodown III);Final Burn Alpha;samsho3;1995;SNK;;;;;;0;;;;;
fghtbskt;Fighting Basketball;Final Burn Alpha;;1984;Paradise Co. Ltd.;;;;;;0;;;;;
ffantasy;Fighting Fantasy (Japan revision 2);Final Burn Alpha;hippodrm;1989;Data East Corpotation;;;;;;0;;;;;
ffantasya;Fighting Fantasy (Japan);Final Burn Alpha;hippodrm;1989;Data East Corpotation;;;;;;0;;;;;
fightmasj;Fighting Masters (Jpn, Kor);Final Burn Alpha;fightmas;1991;Treco;;;;;;0;;;;;
fightmas;Fighting Masters (USA);Final Burn Alpha;;1992;Treco;;;;;;0;;;;;
fightrun;Fighting Run;Final Burn Alpha;;1991;Nihon Bussan;;;;;;0;;;;;
finlblst;Final Blaster;Final Burn Alpha;;1990;Namcot;;;;;;0;;;;;
finalbj;Final Blow (Japan);Final Burn Alpha;finalb;1988;Taito Corporation;;;;;;0;;;;;
finalbu;Final Blow (US);Final Burn Alpha;finalb;1988;Taito America Corporation;;;;;;0;;;;;
finalb;Final Blow (World);Final Burn Alpha;;1988;Taito Corporation Japan;;;;;;0;;;;;
fcrash;Final Crash (bootleg (with 2xYM2203 + 2xMSM5205)) [Bootleg];Final Burn Alpha;ffight;1990;Playmark;;;;;;0;;;;;
ffightj1;Final Fight (900112 Japan);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightua;Final Fight (900112 USA);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightj2;Final Fight (900305 Japan);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightj3;Final Fight (900613 Japan);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightub;Final Fight (900613 USA);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightj;Final Fight (Japan);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightu;Final Fight (USA, set 1);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightu1;Final Fight (USA, set 2);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffight;Final Fight (World, set 1);Final Burn Alpha;;1989;Capcom;;;;;;0;;;;;
ffighta;Final Fight (World, set 2);Final Burn Alpha;ffight;1989;Capcom;;;;;;0;;;;;
ffightbl;Final Fight (bootleg set 1, World) [Bootleg];Final Burn Alpha;ffight;1990;bootleg;;;;;;0;;;;;
ffightbl2;Final Fight (bootleg set 2, World)) [Bootleg];Final Burn Alpha;ffight;1990;bootleg;;;;;;0;;;;;
finallap;Final Lap Twin;Final Burn Alpha;;1989;Namcot;;;;;;0;;;;;
finalmt;Final Match Tennis;Final Burn Alpha;;1991;Human;;;;;;0;;;;;
finalsol;Final Soldier;Final Burn Alpha;;1991;Hudson;;;;;;0;;;;;
finalsols;Final Soldier (Special Version);Final Burn Alpha;finalsol;19??;Hudson;;;;;;0;;;;;
fstarfrcj;Final Star Force (Japan);Final Burn Alpha;fstarfrc;1992;Tecmo;;;;;;0;;;;;
fstarfrc;Final Star Force (US);Final Burn Alpha;;1992;Tecmo;;;;;;0;;;;;
finalttr;Final Tetris;Final Burn Alpha;;1993;Jeil Computer System;;;;;;0;;;;;
fzone;Final Zone (USA) ~ FZ Senki Axis (Jpn);Final Burn Alpha;;1990;Wolf Team;;;;;;0;;;;;
firebarr;Fire Barrel (Japan);Final Burn Alpha;airass;1993;Irem;;;;;;0;;;;;
firehawk;Fire Hawk (horizontal);Final Burn Alpha;spec2k;2001;ESD;;;;;;0;;;;;
firemust;Fire Mustang (Jpn);Final Burn Alpha;;1991;Taito;;;;;;0;;;;;
fireprow;Fire Pro Wrestling - Combination Tag;Final Burn Alpha;;1989;Human;;;;;;0;;;;;
fireprw2;Fire Pro Wrestling 2 - 2nd Bout;Final Burn Alpha;;1991;Human;;;;;;0;;;;;
fireprw3;Fire Pro Wrestling 3 - Legend Bout;Final Burn Alpha;;1992;Human;;;;;;0;;;;;
fireshrka;Fire Shark (Earlier) [No sound];Final Burn Alpha;fireshrk;1989;Toaplan;;;;;;0;;;;;
fireshrkd;Fire Shark (Korea, set 1, easier) [No sound];Final Burn Alpha;fireshrk;1990;Toaplan (Dooyong license);;;;;;0;;;;;
fireshrkdh;Fire Shark (Korea, set 2, harder) [No sound];Final Burn Alpha;fireshrk;1990;Toaplan (Dooyong license);;;;;;0;;;;;
fireshrku;Fire Shark (USA);Final Burn Alpha;fireshrk;1990;Dreamworks Games;;;;;;0;;;;;
fireshrku1;Fire Shark (USA, Alt);Final Burn Alpha;fireshrk;1990;Dreamworks Games;;;;;;0;;;;;
fireshrk;Fire Shark [No sound];Final Burn Alpha;;1990;Toaplan;;;;;;0;;;;;
fixeight;FixEight (Europe);Final Burn Alpha;;1992;Toaplan;;;;;;0;;;;;
fixeightt;FixEight (Europe, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeighth;FixEight (Hong Kong);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightht;FixEight (Hong Kong, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightj;FixEight (Japan);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightjt;FixEight (Japan, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightk;FixEight (Korea);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightkt;FixEight (Korea, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeighta;FixEight (Southeast Asia);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightat;FixEight (Southeast Asia, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeighttw;FixEight (Taiwan);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeighttwt;FixEight (Taiwan, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightu;FixEight (USA);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fixeightut;FixEight (USA, Taito license);Final Burn Alpha;fixeight;1992;Toaplan;;;;;;0;;;;;
fpointbj;Flash Point (Japan, bootleg) [Bootleg];Final Burn Alpha;fpoint;1989;bootleg;;;;;;0;;;;;
flashp;Flash Point (Jpn, Prototype);Final Burn Alpha;;199?;unknown;;;;;;0;;;;;
fpointbl;Flash Point (World, bootleg) [Bootleg];Final Burn Alpha;fpoint;1989;bootleg;;;;;;0;;;;;
fpoint1;Flash Point (set 1, Japan, FD1094 317-0127A);Final Burn Alpha;fpoint;1989;Sega;;;;;;0;;;;;
fpoint;Flash Point (set 2, Japan, FD1094 317-0127A);Final Burn Alpha;;1989;Sega;;;;;;0;;;;;
flashb;Flashback (Euro, Rev. A);Final Burn Alpha;;1993;U.S. Gold;;;;;;0;;;;;
flashbj;Flashback (Jpn);Final Burn Alpha;flashb;1993;Sunsoft;;;;;;0;;;;;
flashbu;Flashback - The Quest for Identity (USA);Final Burn Alpha;flashb;1993;U.S. Gold;;;;;;0;;;;;
flashbu1;Flashback - The Quest for Identity (USA, Alt);Final Burn Alpha;flashb;1993;U.S. Gold;;;;;;0;;;;;
flashgal;Flashgal (set 1);Final Burn Alpha;;1985;Sega;;;;;;0;;;;;
flashgala;Flashgal (set 2);Final Burn Alpha;flashgal;1985;Sega;;;;;;0;;;;;
flicky;Flicky (128k Version, System 2, 315-5051);Final Burn Alpha;;1984;Sega;;;;;;0;;;;;
flickyg;Flicky (128k Version, System 2, 315-5051, alt graphics);Final Burn Alpha;flicky;1984;Sega;;;;;;0;;;;;
flickys2;Flicky (128k Version, System 2, not encrypted);Final Burn Alpha;flicky;1984;Sega;;;;;;0;;;;;
flickys2g;Flicky (128k Version, System 2, not encrypted, alt graphics);Final Burn Alpha;flicky;1984;Sega;;;;;;0;;;;;
flickyo;Flicky (64k Version, System 1, 315-5051, set 1);Final Burn Alpha;flicky;1984;Sega;;;;;;0;;;;;
